filename,ssim,psnr,status
EES0429205__X30__Y1B.jpg,0.779802,15.899556,ok
EES0429205__X33__Y0F.jpg,0.775979,16.143890,ok
EES0429205__X33__Y21.jpg,0.725545,14.591661,ok
EES0429205__X36__Y27.jpg,0.779191,16.387863,ok
EES0429205__X39__Y18.jpg,0.745835,14.959968,ok
EES0429205__X39__Y24.jpg,0.731143,15.377520,ok
EES0429205__X3C__Y36.jpg,0.838732,17.256345,ok
EES0429205__X3F__Y36.jpg,0.784002,16.444783,ok
EES0429205__X42__Y36.jpg,0.813217,16.721052,ok
EES0429205__X48__Y1B.jpg,0.918212,19.911863,ok
EES0429206__X06__Y1E.jpg,0.871769,17.397374,ok
EES0429206__X06__Y21.jpg,0.800866,15.460723,ok
EES0429206__X06__Y24.jpg,0.918461,19.642504,ok
EES0429206__X06__Y27.jpg,0.926482,21.247077,ok
EES0429206__X09__Y18.jpg,0.808708,15.197039,ok
EES0429206__X09__Y1B.jpg,0.759480,14.357833,ok
EES0429206__X09__Y2A.jpg,0.666061,13.711801,ok
EES0429206__X09__Y2D.jpg,0.797276,16.163166,ok
EES0429206__X0C__Y12.jpg,0.832100,16.545698,ok
EES0429206__X0C__Y15.jpg,0.549156,10.728546,ok
EES0429206__X0C__Y18.jpg,0.661568,12.812242,ok
EES0429206__X0C__Y33.jpg,0.744672,14.657582,ok
EES0429206__X0F__Y0F.jpg,0.615600,12.207108,ok
EES0429206__X15__Y3C.jpg,0.800960,15.187257,ok
EES0429206__X1E__Y03.jpg,0.761527,14.048172,ok
EES0429206__X1E__Y3F.jpg,0.700844,13.826843,ok
EES0429206__X21__Y03.jpg,0.777770,15.236680,ok
EES0429206__X27__Y03.jpg,0.689881,13.929444,ok
EES0429206__X2A__Y03.jpg,0.837551,17.269268,ok
EES0429206__X2A__Y3F.jpg,0.631305,13.218345,ok
EES0429206__X2D__Y03.jpg,0.737319,15.183916,ok
EES0429206__X2D__Y3F.jpg,0.781073,14.634710,ok
EES0429206__X30__Y3F.jpg,0.804824,14.587861,ok
EES0429206__X33__Y3C.jpg,0.682253,12.191540,ok
EES0429206__X36__Y09.jpg,0.672221,14.190573,ok
EES0429206__X36__Y3C.jpg,0.733268,14.196096,ok
EES0429206__X39__Y0C.jpg,0.722486,14.851732,ok
EES0429206__X39__Y39.jpg,0.838893,15.984069,ok
EES0429206__X3C__Y0C.jpg,0.854443,17.845335,ok
EES0429206__X3C__Y0F.jpg,0.739429,15.150488,ok
EES0429206__X3C__Y33.jpg,0.727257,13.586785,ok
EES0429206__X3C__Y36.jpg,0.905068,18.554933,ok
EES0429206__X3F__Y0F.jpg,0.784133,15.662930,ok
EES0429206__X3F__Y12.jpg,0.767191,15.566278,ok
EES0429206__X3F__Y2D.jpg,0.733913,15.095170,ok
EES0429206__X3F__Y30.jpg,0.823987,17.857609,ok
EES0429206__X42__Y0F.jpg,0.776238,15.853776,ok
EES0429206__X42__Y15.jpg,0.928038,19.936943,ok
EES0429206__X42__Y18.jpg,0.870039,16.691676,ok
EES0429206__X42__Y1B.jpg,0.749896,14.648996,ok
EES0429206__X42__Y1E.jpg,0.721694,14.370964,ok
EES0429206__X42__Y21.jpg,0.767326,15.099610,ok
EES0429206__X42__Y24.jpg,0.809952,15.319601,ok
EES0429206__X42__Y27.jpg,0.799422,15.036876,ok
EES0429206__X42__Y2A.jpg,0.829109,16.758534,ok
EES0429206__X45__Y18.jpg,0.648445,13.822941,ok
EES0429207__X0F__Y24.jpg,0.746523,14.215638,ok
EES0429207__X1E__Y3C.jpg,0.715237,13.418900,ok
EES0429207__X21__Y0C.jpg,0.734206,14.186042,ok
EES0429207__X2A__Y2D.jpg,0.793225,14.945865,ok
EES0429207__X33__Y09.jpg,0.805978,15.564195,ok
EES0429207__X36__Y3F.jpg,0.764486,13.834995,ok
EES0429207__X39__Y1B.jpg,0.663248,11.890827,ok
EES0429207__X3C__Y0F.jpg,0.891181,17.739961,ok
EES0429207__X3F__Y12.jpg,0.888529,18.852497,ok
EES0429208__X12__Y1B.jpg,0.710267,13.155516,ok
EES0429208__X15__Y18.jpg,0.566396,11.368981,ok
EES0429208__X15__Y1B.jpg,0.604266,11.991209,ok
EES0429208__X15__Y2D.jpg,0.576281,10.989294,ok
EES0429208__X18__Y21.jpg,0.697874,13.252503,ok
EES0429208__X18__Y24.jpg,0.712305,13.450304,ok
EES0429208__X18__Y33.jpg,0.734812,13.319817,ok
EES0429208__X1B__Y21.jpg,0.586800,11.079191,ok
EES0429208__X1B__Y24.jpg,0.569823,11.206690,ok
EES0429208__X1B__Y27.jpg,0.575116,11.097127,ok
EES0429208__X1E__Y12.jpg,0.531327,10.849757,ok
EES0429208__X1E__Y24.jpg,0.701592,13.406066,ok
EES0429208__X1E__Y39.jpg,0.510584,11.248538,ok
EES0429208__X1E__Y3C.jpg,0.700430,12.420868,ok
EES0429208__X21__Y33.jpg,0.663920,13.268768,ok
EES0429208__X21__Y39.jpg,0.673043,12.681257,ok
EES0429208__X24__Y3F.jpg,0.728970,13.451172,ok
EES0429208__X27__Y09.jpg,0.591676,11.662412,ok
EES0429208__X27__Y39.jpg,0.615488,11.649546,ok
EES0429208__X27__Y3F.jpg,0.613422,11.684247,ok
EES0429208__X2A__Y18.jpg,0.516512,10.781121,ok
EES0429208__X2A__Y3C.jpg,0.632744,12.275528,ok
EES0429208__X30__Y09.jpg,0.862619,16.606685,ok
EES0429208__X30__Y12.jpg,0.742909,13.913079,ok
EES0429208__X30__Y3F.jpg,0.696112,12.976379,ok
EES0429208__X33__Y33.jpg,0.559132,11.420889,ok
EES0429208__X33__Y3C.jpg,0.659877,12.499686,ok
EES0429208__X3C__Y1E.jpg,0.721699,13.526448,ok
EES0429208__X3C__Y27.jpg,0.699363,14.036496,ok
EES0429208__X3C__Y30.jpg,0.532169,11.699229,ok
EES0429208__X3F__Y2A.jpg,0.651486,12.483197,ok
EES0429208__X42__Y21.jpg,0.729054,13.536200,ok
EES0429208__X45__Y21.jpg,0.723926,13.567243,ok
EES0429209__X0F__Y1B.jpg,0.731841,13.704466,ok
EES0429209__X0F__Y1E.jpg,0.838902,16.290576,ok
EES0429209__X0F__Y21.jpg,0.802193,15.331389,ok
EES0429209__X0F__Y24.jpg,0.626982,11.763918,ok
EES0429209__X0F__Y27.jpg,0.888096,17.577448,ok
EES0429209__X0F__Y2A.jpg,0.787808,14.912202,ok
EES0429209__X12__Y12.jpg,0.884443,18.118786,ok
EES0429209__X12__Y15.jpg,0.906740,18.965105,ok
EES0429209__X12__Y18.jpg,0.794559,13.879242,ok
EES0429209__X12__Y1B.jpg,0.667256,12.410726,ok
EES0429209__X12__Y1E.jpg,0.689177,13.156390,ok
EES0429209__X12__Y21.jpg,0.609336,11.433012,ok
EES0429209__X12__Y24.jpg,0.665956,12.740505,ok
EES0429209__X12__Y27.jpg,0.729948,13.709103,ok
EES0429209__X12__Y2A.jpg,0.773368,14.149601,ok
EES0429209__X12__Y2D.jpg,0.690698,12.698356,ok
EES0429209__X12__Y30.jpg,0.698185,12.779490,ok
EES0429209__X12__Y33.jpg,0.908427,18.999718,ok
EES0429209__X15__Y0F.jpg,0.709519,12.217086,ok
EES0429209__X15__Y12.jpg,0.553908,11.811397,ok
EES0429209__X15__Y33.jpg,0.814612,15.407134,ok
EES0429209__X18__Y0C.jpg,0.834979,16.700591,ok
EES0429209__X18__Y36.jpg,0.826244,16.200659,ok
EES0429209__X18__Y39.jpg,0.847009,15.608533,ok
EES0429209__X18__Y42.jpg,0.889396,17.489536,ok
EES0429209__X18__Y45.jpg,0.929755,21.865553,ok
EES0429209__X1B__Y39.jpg,0.717661,13.965530,ok
EES0429209__X1B__Y42.jpg,0.940368,22.009736,ok
EES0429209__X1E__Y09.jpg,0.681584,12.171348,ok
EES0429209__X1E__Y3C.jpg,0.742891,13.494437,ok
EES0429209__X1E__Y42.jpg,0.898910,19.035041,ok
EES0429209__X21__Y3C.jpg,0.789777,14.855231,ok
EES0429209__X21__Y42.jpg,0.836054,17.949011,ok
EES0429209__X24__Y06.jpg,0.832530,15.528837,ok
EES0429209__X24__Y3F.jpg,0.883064,17.950304,ok
