filename,ssim,psnr,status
EES0429242__X09__Y27.jpg,0.881674,20.720453,ok
EES0429242__X12__Y39.jpg,0.800549,20.756084,ok
EES0429242__X18__Y36.jpg,0.543464,14.490721,ok
EES0429242__X18__Y3F.jpg,0.685743,14.260863,ok
EES0429242__X1B__Y24.jpg,0.618455,15.270671,ok
EES0429242__X1B__Y3F.jpg,0.645983,14.455825,ok
EES0429242__X1E__Y24.jpg,0.540879,15.657684,ok
EES0429242__X1E__Y27.jpg,0.785921,21.428304,ok
EES0429242__X1E__Y36.jpg,0.538239,14.851518,ok
EES0429242__X1E__Y39.jpg,0.587307,16.047516,ok
EES0429242__X1E__Y42.jpg,0.735075,16.564137,ok
EES0429242__X21__Y18.jpg,0.569958,13.676038,ok
EES0429242__X21__Y30.jpg,0.772302,21.203884,ok
EES0429242__X21__Y3C.jpg,0.625207,14.008966,ok
EES0429242__X21__Y3F.jpg,0.597326,14.709635,ok
EES0429242__X21__Y42.jpg,0.822462,22.604282,ok
EES0429242__X24__Y09.jpg,0.671146,14.464981,ok
EES0429242__X24__Y18.jpg,0.679151,17.034228,ok
EES0429242__X24__Y24.jpg,0.731137,19.303659,ok
EES0429242__X24__Y2A.jpg,0.633854,15.323311,ok
EES0429242__X24__Y36.jpg,0.581607,14.421213,ok
EES0429242__X24__Y39.jpg,0.558236,14.668243,ok
EES0429242__X24__Y3C.jpg,0.641169,14.802979,ok
EES0429242__X27__Y09.jpg,0.646921,13.996014,ok
EES0429242__X27__Y0C.jpg,0.514720,13.296679,ok
EES0429242__X27__Y24.jpg,0.644108,16.230840,ok
EES0429242__X2A__Y09.jpg,0.913159,23.112814,ok
EES0429242__X2A__Y3F.jpg,0.651433,15.162528,ok
EES0429242__X2D__Y0C.jpg,0.612142,14.758476,ok
EES0429242__X2D__Y0F.jpg,0.569175,15.089106,ok
EES0429242__X2D__Y2D.jpg,0.633348,16.115369,ok
EES0429242__X2D__Y36.jpg,0.518869,13.605892,ok
EES0429242__X30__Y0C.jpg,0.673717,13.761610,ok
EES0429242__X30__Y18.jpg,0.520922,14.828770,ok
EES0429242__X30__Y21.jpg,0.531040,15.178598,ok
EES0429242__X30__Y27.jpg,0.704827,17.741205,ok
EES0429242__X30__Y33.jpg,0.524298,14.729100,ok
EES0429242__X30__Y36.jpg,0.556067,14.101062,ok
EES0429242__X30__Y42.jpg,0.772225,21.351820,ok
EES0429242__X33__Y0C.jpg,0.727247,14.786509,ok
EES0429242__X33__Y15.jpg,0.646831,14.520130,ok
EES0429242__X33__Y36.jpg,0.586189,14.350056,ok
EES0429242__X36__Y0F.jpg,0.624747,14.524142,ok
EES0429242__X36__Y15.jpg,0.537041,13.684969,ok
EES0429242__X36__Y18.jpg,0.546814,14.633555,ok
EES0429242__X36__Y1B.jpg,0.555200,14.596310,ok
EES0429242__X36__Y1E.jpg,0.449981,13.543355,ok
EES0429242__X36__Y21.jpg,0.678858,14.119954,ok
EES0429242__X36__Y33.jpg,0.601481,15.451190,ok
EES0429242__X36__Y36.jpg,0.607055,13.722023,ok
EES0429242__X36__Y3F.jpg,0.609507,14.459311,ok
EES0429242__X39__Y12.jpg,0.622240,14.714937,ok
EES0429242__X39__Y15.jpg,0.631150,16.785946,ok
EES0429242__X39__Y18.jpg,0.607696,14.407325,ok
EES0429242__X39__Y1E.jpg,0.544779,14.750330,ok
EES0429242__X39__Y21.jpg,0.679776,17.812175,ok
EES0429242__X39__Y27.jpg,0.556251,14.207258,ok
EES0429242__X39__Y39.jpg,0.553756,14.009632,ok
EES0429242__X39__Y3C.jpg,0.588318,14.148697,ok
EES0429242__X3C__Y15.jpg,0.625625,14.629193,ok
EES0429242__X3C__Y18.jpg,0.612636,14.756706,ok
EES0429242__X3C__Y1B.jpg,0.644478,15.232589,ok
EES0429242__X3C__Y24.jpg,0.602862,14.993369,ok
EES0429242__X3C__Y30.jpg,0.638685,14.222280,ok
EES0429242__X3C__Y33.jpg,0.594473,14.280101,ok
EES0429242__X3C__Y36.jpg,0.779695,22.170920,ok
EES0429242__X3F__Y15.jpg,0.843444,22.201156,ok
EES0429242__X3F__Y18.jpg,0.895953,22.218912,ok
EES0429242__X3F__Y1B.jpg,0.692312,17.400583,ok
EES0429242__X3F__Y1E.jpg,0.650774,14.810121,ok
EES0429242__X3F__Y21.jpg,0.568560,14.569772,ok
EES0429242__X3F__Y27.jpg,0.711884,19.869606,ok
EES0429242__X3F__Y2A.jpg,0.639549,14.169627,ok
EES0429242__X3F__Y30.jpg,0.691832,14.526738,ok
EES0429242__X42__Y1B.jpg,0.793625,18.583141,ok
EES0429242__X42__Y21.jpg,0.834727,21.874528,ok
EES0429242__X42__Y24.jpg,0.622360,14.038524,ok
EES0429242__X42__Y27.jpg,0.801769,22.709395,ok
EES0429242__X42__Y2A.jpg,0.772210,22.376692,ok
EES0429243__X0F__Y06.jpg,0.695438,16.156700,ok
EES0429243__X0F__Y2A.jpg,0.816441,22.717113,ok
EES0429243__X12__Y1B.jpg,0.809942,21.421332,ok
EES0429243__X12__Y2D.jpg,0.748248,20.499122,ok
EES0429243__X15__Y1E.jpg,0.791758,21.346433,ok
EES0429243__X15__Y24.jpg,0.890923,18.889606,ok
EES0429243__X15__Y27.jpg,0.770864,17.592826,ok
EES0429243__X15__Y33.jpg,0.903506,24.551199,ok
EES0429243__X18__Y1E.jpg,0.788069,22.471042,ok
EES0429243__X18__Y21.jpg,0.918891,21.438770,ok
EES0429243__X18__Y24.jpg,0.873922,23.046783,ok
EES0429243__X18__Y2D.jpg,0.586355,14.750407,ok
EES0429243__X1B__Y1E.jpg,0.890662,22.140300,ok
EES0429243__X1B__Y21.jpg,0.931156,22.001220,ok
EES0429243__X1B__Y24.jpg,0.934591,27.624746,ok
EES0429243__X1B__Y27.jpg,0.830732,21.462021,ok
EES0429243__X1B__Y30.jpg,0.894603,21.416587,ok
EES0429243__X1E__Y0C.jpg,0.833315,21.131487,ok
EES0429243__X21__Y18.jpg,0.874789,21.807179,ok
EES0429243__X21__Y1E.jpg,0.786736,18.220265,ok
EES0429243__X21__Y21.jpg,0.622500,16.124381,ok
EES0429243__X21__Y2A.jpg,0.702292,19.056647,ok
EES0429243__X21__Y2D.jpg,0.779584,21.813877,ok
EES0429243__X24__Y18.jpg,0.585780,14.824000,ok
EES0429243__X24__Y1B.jpg,0.876709,20.574748,ok
EES0429243__X24__Y1E.jpg,0.815544,19.415812,ok
EES0429243__X24__Y2A.jpg,0.705504,17.391295,ok
EES0429243__X24__Y33.jpg,0.808237,22.060660,ok
EES0429243__X27__Y1B.jpg,0.786529,21.871240,ok
EES0429243__X27__Y2A.jpg,0.851732,22.865171,ok
EES0429243__X2A__Y0C.jpg,0.859313,21.252672,ok
EES0429243__X2A__Y24.jpg,0.917883,22.454322,ok
EES0429243__X2A__Y27.jpg,0.877562,24.514594,ok
EES0429243__X2D__Y21.jpg,0.797342,19.946642,ok
EES0429243__X2D__Y27.jpg,0.625188,15.771908,ok
EES0429243__X30__Y12.jpg,0.770586,21.684937,ok
EES0429243__X30__Y24.jpg,0.857775,20.917756,ok
EES0429243__X30__Y27.jpg,0.755575,20.479393,ok
EES0429243__X36__Y0F.jpg,0.693202,16.937033,ok
EES0429243__X36__Y1B.jpg,0.636551,15.277689,ok
EES0429243__X36__Y27.jpg,0.670610,15.782538,ok
EES0429243__X39__Y0F.jpg,0.757598,19.123846,ok
EES0429244__X0F__Y18.jpg,0.923201,25.673771,ok
EES0429244__X0F__Y1B.jpg,0.835782,22.413020,ok
EES0429244__X0F__Y21.jpg,0.799863,21.989089,ok
EES0429244__X0F__Y24.jpg,0.790532,21.343742,ok
EES0429244__X0F__Y27.jpg,0.867119,22.811950,ok
EES0429244__X0F__Y2A.jpg,0.916414,24.290506,ok
EES0429244__X0F__Y2D.jpg,0.868141,22.183447,ok
EES0429244__X12__Y12.jpg,0.804675,21.044243,ok
EES0429244__X12__Y15.jpg,0.676152,16.591094,ok
EES0429244__X12__Y18.jpg,0.752665,21.055810,ok
EES0429244__X12__Y30.jpg,0.865877,21.802470,ok
EES0429244__X12__Y33.jpg,0.678089,14.832511,ok
EES0429244__X15__Y0F.jpg,0.692197,14.360584,ok
EES0429244__X15__Y33.jpg,0.572743,14.149637,ok
EES0429244__X15__Y36.jpg,0.834008,23.075455,ok
EES0429244__X18__Y0C.jpg,0.686751,14.647559,ok
EES0429244__X18__Y39.jpg,0.894177,22.039764,ok
EES0429244__X1B__Y09.jpg,0.855280,22.338531,ok
EES0429244__X1B__Y3C.jpg,0.851990,22.386849,ok
EES0429244__X1E__Y09.jpg,0.788016,20.187967,ok
EES0429244__X1E__Y3C.jpg,0.800667,22.470256,ok
EES0429244__X21__Y06.jpg,0.757980,19.594601,ok
EES0429244__X24__Y06.jpg,0.521470,13.800234,ok
EES0429244__X24__Y30.jpg,0.545243,14.408349,ok
EES0429244__X24__Y3F.jpg,0.931490,26.344286,ok
EES0429244__X27__Y3F.jpg,0.819948,20.897841,ok
EES0429244__X2A__Y03.jpg,0.932296,25.974936,ok
EES0429244__X2D__Y03.jpg,0.833581,21.772517,ok
EES0429244__X30__Y03.jpg,0.895136,22.159650,ok
EES0429244__X30__Y1E.jpg,0.496758,12.899908,ok
EES0429244__X30__Y3F.jpg,0.840536,21.541106,ok
EES0429244__X33__Y03.jpg,0.757544,19.149346,ok
EES0429244__X33__Y06.jpg,0.735025,13.922042,ok
EES0429244__X33__Y1E.jpg,0.477174,13.081838,ok
EES0429244__X33__Y3C.jpg,0.791525,22.661818,ok
EES0429244__X36__Y06.jpg,0.759511,17.761208,ok
EES0429244__X36__Y09.jpg,0.469912,12.081792,ok
EES0429244__X36__Y30.jpg,0.564486,14.827582,ok
EES0429244__X36__Y3C.jpg,0.619789,15.108696,ok
EES0429244__X39__Y09.jpg,0.586437,13.761843,ok
EES0429244__X39__Y12.jpg,0.568179,14.692889,ok
EES0429244__X39__Y36.jpg,0.490969,13.474724,ok
EES0429244__X39__Y39.jpg,0.740282,19.206856,ok
EES0429244__X39__Y3C.jpg,0.901786,22.920450,ok
EES0429244__X3C__Y0C.jpg,0.544208,14.566253,ok
EES0429244__X3C__Y36.jpg,0.658159,14.394588,ok
EES0429244__X3C__Y39.jpg,0.625749,13.821829,ok
EES0429244__X3F__Y0C.jpg,0.857850,22.181342,ok
EES0429244__X3F__Y15.jpg,0.565068,15.021886,ok
EES0429244__X3F__Y21.jpg,0.468294,13.233358,ok
EES0429244__X3F__Y30.jpg,0.616706,15.103192,ok
EES0429244__X3F__Y33.jpg,0.595131,13.929780,ok
EES0429244__X3F__Y36.jpg,0.741891,14.844017,ok
EES0429244__X42__Y0F.jpg,0.894188,21.902426,ok
EES0429244__X42__Y12.jpg,0.748431,19.644884,ok
EES0429244__X42__Y15.jpg,0.477625,13.223884,ok
EES0429244__X42__Y2D.jpg,0.702834,15.541807,ok
EES0429244__X42__Y30.jpg,0.593682,14.392931,ok
EES0429244__X45__Y15.jpg,0.744695,13.837943,ok
EES0429244__X45__Y18.jpg,0.786262,20.283226,ok
EES0429244__X45__Y1E.jpg,0.553227,14.262797,ok
EES0429244__X45__Y27.jpg,0.653555,14.587481,ok
EES0429244__X45__Y2D.jpg,0.681723,14.309992,ok
EES0429244__X48__Y21.jpg,0.652807,14.182224,ok
EES0429244__X48__Y27.jpg,0.816343,19.382376,ok
EES0429245__X0F__Y2A.jpg,0.911313,23.265276,ok
EES0429245__X12__Y21.jpg,0.899337,24.085982,ok
EES0429245__X12__Y24.jpg,0.881201,23.081657,ok
EES0429245__X12__Y27.jpg,0.720782,20.430874,ok
EES0429245__X12__Y2A.jpg,0.812027,22.318990,ok
EES0429245__X12__Y2D.jpg,0.727582,14.544825,ok
EES0429245__X15__Y24.jpg,0.693431,20.891974,ok
EES0429245__X15__Y30.jpg,0.636997,16.687288,ok
EES0429245__X15__Y33.jpg,0.752299,21.090239,ok
EES0429245__X15__Y36.jpg,0.710168,14.580535,ok
EES0429245__X15__Y3C.jpg,0.499005,9.786517,ok
EES0429245__X18__Y24.jpg,0.576451,15.250200,ok
EES0429245__X18__Y27.jpg,0.628417,17.854315,ok
EES0429245__X1B__Y24.jpg,0.512102,16.469297,ok
EES0429245__X1B__Y27.jpg,0.626435,16.207703,ok
EES0429245__X1B__Y3C.jpg,0.746803,20.018068,ok
EES0429245__X1E__Y0C.jpg,0.783822,22.355763,ok
EES0429245__X1E__Y18.jpg,0.556486,15.409662,ok
EES0429245__X1E__Y27.jpg,0.511442,15.013131,ok
EES0429245__X21__Y09.jpg,0.888207,20.775514,ok
EES0429245__X21__Y12.jpg,0.543742,14.925876,ok
EES0429245__X21__Y15.jpg,0.562689,17.284860,ok
EES0429245__X21__Y27.jpg,0.765665,21.529801,ok
EES0429245__X24__Y09.jpg,0.782076,21.397063,ok
EES0429245__X24__Y0F.jpg,0.590905,15.757545,ok
EES0429245__X24__Y12.jpg,0.582000,14.533416,ok
EES0429245__X24__Y15.jpg,0.467225,14.616540,ok
EES0429245__X24__Y18.jpg,0.548599,15.077892,ok
EES0429245__X24__Y27.jpg,0.655076,17.094053,ok
EES0429245__X24__Y2A.jpg,0.560630,17.189497,ok
EES0429245__X27__Y15.jpg,0.497610,15.288571,ok
EES0429245__X27__Y18.jpg,0.531185,14.822167,ok
EES0429245__X27__Y2A.jpg,0.634104,16.687638,ok
EES0429245__X27__Y2D.jpg,0.609102,15.435231,ok
EES0429245__X2A__Y09.jpg,0.758028,21.122159,ok
EES0429245__X2A__Y0C.jpg,0.749237,20.655449,ok
EES0429245__X2A__Y0F.jpg,0.562068,13.265054,ok
EES0429245__X2A__Y18.jpg,0.610655,16.309336,ok
EES0429245__X2A__Y27.jpg,0.739236,21.925546,ok
EES0429245__X2A__Y2D.jpg,0.466724,14.011468,ok
EES0429245__X2D__Y09.jpg,0.630049,14.586283,ok
EES0429245__X2D__Y0C.jpg,0.554871,13.854557,ok
EES0429245__X2D__Y15.jpg,0.588323,16.289423,ok
EES0429245__X2D__Y18.jpg,0.584397,15.593021,ok
EES0429245__X2D__Y2D.jpg,0.588631,15.591775,ok
EES0429245__X30__Y09.jpg,0.591408,14.653953,ok
EES0429245__X30__Y0C.jpg,0.652077,16.714073,ok
EES0429245__X30__Y27.jpg,0.597105,16.905609,ok
EES0429245__X30__Y2A.jpg,0.534650,15.277043,ok
EES0429245__X33__Y09.jpg,0.883653,21.073763,ok
EES0429245__X33__Y0C.jpg,0.819074,22.563828,ok
EES0429245__X36__Y0C.jpg,0.911634,23.668099,ok
EES0429245__X36__Y12.jpg,0.752989,22.402255,ok
EES0429245__X36__Y2A.jpg,0.641301,20.425700,ok
EES0429245__X39__Y0F.jpg,0.796114,22.494757,ok
EES0429245__X39__Y2A.jpg,0.602655,17.549961,ok
EES0429245__X42__Y30.jpg,0.572681,15.613877,ok
EES0429245__X42__Y39.jpg,0.858196,21.886042,ok
EES0429245__X42__Y3C.jpg,0.838269,22.291242,ok
EES0429245__X45__Y15.jpg,0.890435,22.525300,ok
EES0429245__X45__Y33.jpg,0.540921,14.460293,ok
EES0429245__X45__Y36.jpg,0.950577,31.291108,ok
EES0429245__X48__Y24.jpg,0.720414,20.813284,ok
EES0429245__X48__Y2A.jpg,0.718360,21.775751,ok
EES0429245__X48__Y30.jpg,0.865534,21.143919,ok
EES0429246__X09__Y1E.jpg,0.834806,22.643380,ok
EES0429246__X09__Y2A.jpg,0.825463,22.082428,ok
EES0429246__X0C__Y15.jpg,0.876281,21.611879,ok
EES0429246__X0C__Y2D.jpg,0.672742,17.535090,ok
EES0429246__X0C__Y30.jpg,0.689969,13.096057,ok
EES0429246__X0C__Y33.jpg,0.954188,35.470444,ok
EES0429246__X0F__Y0F.jpg,0.879021,20.203810,ok
EES0429246__X0F__Y12.jpg,0.932699,26.034226,ok
EES0429246__X0F__Y33.jpg,0.571407,14.810500,ok
EES0429246__X0F__Y36.jpg,0.900275,22.885704,ok
EES0429246__X12__Y0C.jpg,0.901956,23.174422,ok
EES0429246__X12__Y36.jpg,0.555678,14.044811,ok
EES0429246__X12__Y39.jpg,0.846405,22.991729,ok
EES0429246__X15__Y09.jpg,0.908423,30.853590,ok
EES0429246__X18__Y09.jpg,0.660654,15.527500,ok
EES0429246__X18__Y3C.jpg,0.539617,14.683276,ok
EES0429246__X1B__Y06.jpg,0.928363,23.019962,ok
EES0429246__X1E__Y3F.jpg,0.869258,20.008404,ok
EES0429246__X21__Y3F.jpg,0.717501,15.337630,ok
EES0429246__X24__Y03.jpg,0.839480,20.005675,ok
EES0429246__X27__Y03.jpg,0.442558,10.013243,ok
EES0429246__X27__Y3F.jpg,0.816606,22.711829,ok
EES0429246__X30__Y06.jpg,0.646591,15.113800,ok
EES0429246__X30__Y36.jpg,0.764471,19.657039,ok
EES0429246__X30__Y3C.jpg,0.805813,20.611343,ok
EES0429246__X33__Y2D.jpg,0.644027,16.258077,ok
EES0429246__X33__Y30.jpg,0.594389,14.755423,ok
EES0429246__X33__Y33.jpg,0.746798,17.561197,ok
EES0429246__X33__Y36.jpg,0.669150,15.879873,ok
EES0429246__X36__Y0C.jpg,0.675392,16.094148,ok
EES0429246__X36__Y27.jpg,0.645903,15.564063,ok
EES0429246__X36__Y2A.jpg,0.597342,15.131272,ok
EES0429246__X36__Y2D.jpg,0.607296,14.897232,ok
EES0429246__X36__Y30.jpg,0.660352,16.410196,ok
EES0429246__X36__Y33.jpg,0.759023,16.815010,ok
EES0429246__X39__Y0C.jpg,0.632293,15.871884,ok
EES0429246__X39__Y0F.jpg,0.700207,16.040960,ok
EES0429246__X39__Y1E.jpg,0.673942,16.484358,ok
EES0429246__X39__Y27.jpg,0.756160,18.819020,ok
EES0429246__X39__Y2A.jpg,0.683836,15.822387,ok
EES0429246__X39__Y2D.jpg,0.574633,14.906655,ok
EES0429246__X3C__Y0F.jpg,0.844657,22.284552,ok
EES0429246__X3C__Y12.jpg,0.633592,15.812162,ok
EES0429246__X3C__Y15.jpg,0.725161,17.354187,ok
EES0429246__X3C__Y1B.jpg,0.674545,16.675064,ok
EES0429246__X3C__Y1E.jpg,0.700678,16.599624,ok
EES0429246__X3C__Y21.jpg,0.664260,15.269252,ok
EES0429246__X3C__Y27.jpg,0.888761,20.927325,ok
EES0429246__X3C__Y2A.jpg,0.878935,21.351466,ok
EES0429246__X3C__Y36.jpg,0.786010,20.770015,ok
EES0429246__X3F__Y12.jpg,0.827886,20.340483,ok
EES0429246__X3F__Y18.jpg,0.817739,20.096602,ok
EES0429246__X3F__Y1B.jpg,0.794764,18.564045,ok
EES0429246__X3F__Y1E.jpg,0.797842,19.318193,ok
EES0429246__X3F__Y21.jpg,0.648794,14.452929,ok
EES0429246__X3F__Y24.jpg,0.630374,15.934704,ok
EES0429246__X3F__Y27.jpg,0.849426,22.433473,ok
EES0429246__X42__Y24.jpg,0.755910,15.715222,ok
EES0429247__X12__Y18.jpg,0.598705,15.956051,ok
EES0429247__X12__Y27.jpg,0.630211,17.716467,ok
EES0429247__X15__Y1B.jpg,0.581212,15.241075,ok
EES0429247__X15__Y2A.jpg,0.569426,15.012917,ok
EES0429247__X18__Y1E.jpg,0.665946,16.241601,ok
EES0429247__X18__Y21.jpg,0.621707,16.373976,ok
EES0429247__X18__Y27.jpg,0.643735,17.642148,ok
EES0429247__X1B__Y18.jpg,0.575026,14.846479,ok
EES0429247__X1B__Y1B.jpg,0.551363,14.685617,ok
EES0429247__X1B__Y1E.jpg,0.609501,14.226376,ok
EES0429247__X1B__Y21.jpg,0.543979,14.555422,ok
EES0429247__X1E__Y0C.jpg,0.574329,15.579063,ok
EES0429247__X1E__Y0F.jpg,0.547079,14.123180,ok
EES0429247__X1E__Y1E.jpg,0.648104,15.692453,ok
EES0429247__X21__Y0C.jpg,0.630954,14.554162,ok
EES0429247__X21__Y0F.jpg,0.631449,15.624298,ok
EES0429247__X24__Y09.jpg,0.764225,20.095163,ok
EES0429247__X24__Y0C.jpg,0.584604,15.246797,ok
EES0429247__X24__Y0F.jpg,0.528236,15.190235,ok
EES0429247__X24__Y12.jpg,0.505182,14.208372,ok
EES0429247__X24__Y18.jpg,0.603400,15.646900,ok
EES0429247__X24__Y1E.jpg,0.532174,14.543595,ok
EES0429247__X27__Y09.jpg,0.641244,16.656695,ok
EES0429247__X27__Y0C.jpg,0.651893,16.825957,ok
EES0429247__X27__Y0F.jpg,0.616242,16.008139,ok
EES0429247__X27__Y12.jpg,0.512539,14.507269,ok
EES0429247__X27__Y15.jpg,0.598714,16.175759,ok
EES0429247__X27__Y18.jpg,0.563492,15.033855,ok
EES0429247__X2A__Y0F.jpg,0.683602,17.824613,ok
EES0429247__X2A__Y18.jpg,0.709729,15.860484,ok
EES0429247__X2D__Y09.jpg,0.811005,22.830138,ok
EES0429247__X2D__Y0C.jpg,0.783585,20.478578,ok
EES0429247__X2D__Y12.jpg,0.701340,18.731987,ok
EES0429247__X2D__Y15.jpg,0.628203,14.530165,ok
EES0429247__X2D__Y18.jpg,0.578830,14.143916,ok
EES0429247__X2D__Y1B.jpg,0.724638,16.054799,ok
EES0429247__X2D__Y1E.jpg,0.601072,15.599280,ok
EES0429247__X30__Y0C.jpg,0.604969,15.327944,ok
EES0429247__X30__Y15.jpg,0.561193,15.198698,ok
EES0429247__X30__Y18.jpg,0.714400,17.408417,ok
EES0429247__X33__Y0C.jpg,0.819893,22.425270,ok
EES0429247__X33__Y0F.jpg,0.912759,22.101892,ok
EES0429247__X33__Y18.jpg,0.557070,14.905380,ok
EES0429247__X33__Y1B.jpg,0.741674,19.227307,ok
EES0429247__X36__Y0C.jpg,0.885617,23.318747,ok
EES0429247__X36__Y18.jpg,0.652192,15.815077,ok
EES0429247__X39__Y0F.jpg,0.932657,23.475893,ok
EES0429247__X39__Y12.jpg,0.911194,23.307276,ok
EES0429247__X39__Y18.jpg,0.901334,23.381562,ok
EES0429247__X3C__Y12.jpg,0.892639,23.193234,ok
EES0429247__X3C__Y15.jpg,0.599457,15.725189,ok
EES0429247__X3C__Y18.jpg,0.858612,21.963907,ok
EES0429247__X3F__Y15.jpg,0.879482,22.182008,ok
EES0429247__X3F__Y18.jpg,0.768356,20.631803,ok
EES0429248__X12__Y1E.jpg,0.576364,14.959141,ok
EES0429248__X1B__Y33.jpg,0.491236,14.110768,ok
EES0429248__X1E__Y09.jpg,0.574915,16.003273,ok
EES0429248__X1E__Y0C.jpg,0.478033,13.601286,ok
EES0429248__X1E__Y36.jpg,0.590738,15.689150,ok
EES0429248__X1E__Y39.jpg,0.641699,15.421163,ok
EES0429248__X24__Y36.jpg,0.641244,15.318240,ok
EES0429248__X27__Y33.jpg,0.702391,15.200183,ok
EES0429248__X2A__Y06.jpg,0.713511,15.739723,ok
EES0429248__X2D__Y30.jpg,0.764621,20.313748,ok
EES0429248__X2D__Y33.jpg,0.592902,15.520793,ok
EES0429248__X2D__Y36.jpg,0.798998,21.559947,ok
EES0429248__X2D__Y3C.jpg,0.741851,17.346297,ok
EES0429248__X30__Y36.jpg,0.641639,15.843033,ok
EES0429248__X33__Y0C.jpg,0.671703,16.206321,ok
EES0429248__X33__Y0F.jpg,0.535250,15.205911,ok
EES0429248__X33__Y21.jpg,0.652454,16.021701,ok
EES0429248__X36__Y12.jpg,0.622546,15.419555,ok
EES0429248__X36__Y1B.jpg,0.584082,15.542501,ok
EES0429248__X36__Y21.jpg,0.637959,15.863267,ok
EES0429248__X36__Y27.jpg,0.720895,14.750729,ok
EES0429248__X36__Y2A.jpg,0.701734,16.070990,ok
EES0429248__X39__Y0C.jpg,0.823118,23.006430,ok
EES0429248__X39__Y0F.jpg,0.613755,15.804624,ok
EES0429248__X39__Y15.jpg,0.687694,16.265688,ok
EES0429248__X39__Y1E.jpg,0.653484,15.880212,ok
EES0429248__X39__Y21.jpg,0.846067,22.158432,ok
EES0429248__X3C__Y12.jpg,0.829055,22.355332,ok
EES0429248__X3C__Y18.jpg,0.606274,16.285637,ok
EES0429248__X3C__Y1B.jpg,0.684380,17.148416,ok
EES0429248__X3C__Y1E.jpg,0.801793,21.284667,ok
EES0429248__X3C__Y27.jpg,0.625130,15.142893,ok
EES0429248__X3C__Y2A.jpg,0.753214,20.996757,ok
EES0429248__X3F__Y12.jpg,0.876787,21.125102,ok
EES0429248__X3F__Y18.jpg,0.802744,19.261246,ok
EES0429248__X3F__Y1B.jpg,0.643225,16.547445,ok
EES0429248__X3F__Y21.jpg,0.726385,16.036651,ok
EES0429248__X3F__Y27.jpg,0.876416,21.693807,ok
EES0429248__X3F__Y2A.jpg,0.894580,20.777104,ok
EES0429248__X3F__Y2D.jpg,0.836769,23.238917,ok
EES0429248__X42__Y21.jpg,0.711985,18.084605,ok
EHG0494799__X27__Y30.jpg,0.924118,19.374265,ok
EHG0494799__X2A__Y30.jpg,0.876111,19.271952,ok
EHG0494799__X2A__Y36.jpg,0.936508,18.352745,ok
EHG0494799__X2D__Y2A.jpg,0.856590,18.853063,ok
EHG0494799__X2D__Y30.jpg,0.933904,19.861133,ok
EHG0494799__X2D__Y36.jpg,0.813035,19.068067,ok
EHG0494799__X30__Y24.jpg,0.863198,18.523078,ok
EHG0494799__X30__Y27.jpg,0.795748,19.300509,ok
EHG0494799__X30__Y33.jpg,0.872947,17.589265,ok
EHG0494799__X33__Y21.jpg,0.890674,18.125955,ok
EHG0494799__X33__Y24.jpg,0.869405,18.793832,ok
EHG0494799__X33__Y27.jpg,0.803972,18.131524,ok
EHG0494799__X33__Y2A.jpg,0.883287,18.790995,ok
EHG0494799__X33__Y30.jpg,0.882223,18.830756,ok
EHG0494799__X36__Y24.jpg,0.885355,18.360225,ok
EHG0494799__X36__Y27.jpg,0.808218,17.878735,ok
EHG0494799__X36__Y2A.jpg,0.870648,18.390808,ok
EHG0494799__X39__Y27.jpg,0.919049,18.484073,ok
EHG0494801__X06__Y18.jpg,0.908417,17.733393,ok
EHG0494801__X06__Y1B.jpg,0.783934,17.864418,ok
EHG0494801__X21__Y45.jpg,0.851547,20.160783,ok
EHG0494801__X2A__Y0C.jpg,0.949970,19.578077,ok
EHG0494801__X30__Y0F.jpg,0.737783,17.140918,ok
EHG0494801__X3C__Y1B.jpg,0.688131,16.564868,ok
EHG0494801__X3F__Y1B.jpg,0.840948,18.376191,ok
EHG0494802__X06__Y2D.jpg,0.975421,22.386426,ok
EHG0494802__X09__Y18.jpg,0.973575,23.141138,ok
EHG0494802__X0C__Y12.jpg,0.970765,22.796211,ok
EHG0494802__X0C__Y15.jpg,0.791438,19.570819,ok
EHG0494802__X0C__Y18.jpg,0.690283,20.243508,ok
EHG0494802__X15__Y42.jpg,0.917115,18.378710,ok
EHG0494802__X18__Y42.jpg,0.981748,25.960055,ok
EHG0494802__X1B__Y39.jpg,0.635577,15.843236,ok
EHG0494802__X21__Y45.jpg,0.858778,19.516179,ok
EHG0494802__X24__Y45.jpg,0.972505,22.447171,ok
EHG0494802__X48__Y48.jpg,0.936566,19.444478,ok
EHG0494804__X0F__Y1B.jpg,0.865788,18.878551,ok
EHG0494804__X15__Y1B.jpg,0.658259,18.779086,ok
EHG0494804__X15__Y1E.jpg,0.934449,19.884157,ok
EHG0494804__X18__Y0C.jpg,0.820687,19.033130,ok
EHG0494804__X18__Y0F.jpg,0.911603,19.605136,ok
EHG0494804__X18__Y1B.jpg,0.808558,20.107336,ok
EHG0494804__X18__Y21.jpg,0.923414,19.242655,ok
EHG0494804__X18__Y24.jpg,0.842174,18.240175,ok
EHG0494804__X18__Y36.jpg,0.703832,19.521800,ok
EHG0494804__X1B__Y0F.jpg,0.754974,19.073812,ok
EHG0494804__X1B__Y1E.jpg,0.953558,20.692009,ok
EHG0494804__X1B__Y27.jpg,0.850639,18.801813,ok
EHG0494804__X1E__Y0F.jpg,0.876923,18.341179,ok
