filename,ssim,psnr,status
EHG0494837__X09__Y39.jpg,0.945623,23.601528,ok
EHG0494837__X0C__Y0F.jpg,0.967512,24.734524,ok
EHG0494837__X0C__Y12.jpg,0.938285,24.590454,ok
EHG0494837__X0C__Y39.jpg,0.953125,25.228020,ok
EHG0494837__X0F__Y0F.jpg,0.939208,24.246232,ok
EHG0494837__X12__Y42.jpg,0.945229,23.317263,ok
EHG0494837__X15__Y09.jpg,0.944937,24.480797,ok
EHG0494837__X15__Y0C.jpg,0.921755,23.552222,ok
EHG0494837__X15__Y42.jpg,0.913388,23.666304,ok
EHG0494837__X18__Y09.jpg,0.870323,22.897250,ok
EHG0494837__X1B__Y45.jpg,0.944760,25.592425,ok
EHG0494837__X1E__Y45.jpg,0.903306,24.869562,ok
EHG0494837__X21__Y06.jpg,0.890168,23.276243,ok
EHG0494837__X21__Y45.jpg,0.916101,25.669160,ok
EHG0494837__X24__Y06.jpg,0.903759,25.359750,ok
EHG0494837__X24__Y45.jpg,0.830518,23.310961,ok
EHG0494837__X27__Y06.jpg,0.968574,24.232777,ok
EHG0494837__X42__Y2D.jpg,0.944458,23.937135,ok
EHG0494837__X45__Y2D.jpg,0.940419,24.167433,ok
EHG0494837__X48__Y06.jpg,0.973707,26.245746,ok
EHG0494837__X48__Y09.jpg,0.973554,25.736200,ok
EHG0494837__X48__Y0C.jpg,0.972349,26.360112,ok
EHG0494837__X48__Y0F.jpg,0.973192,25.486792,ok
EHG0494837__X48__Y12.jpg,0.971369,25.518923,ok
EHG0494837__X48__Y15.jpg,0.971521,26.052896,ok
EHG0494837__X48__Y18.jpg,0.971387,26.852610,ok
EHG0494837__X48__Y1B.jpg,0.975136,27.591638,ok
EHG0494837__X48__Y1E.jpg,0.975580,26.402550,ok
EHG0494837__X48__Y2A.jpg,0.967500,24.404963,ok
EHG0494837__X48__Y30.jpg,0.970811,26.220704,ok
EHG0494837__X48__Y33.jpg,0.971641,26.948668,ok
EHG0494837__X48__Y36.jpg,0.970648,26.683198,ok
EHG0494837__X48__Y39.jpg,0.970173,27.224782,ok
EHG0494837__X48__Y3C.jpg,0.972122,26.964731,ok
EHG0494837__X48__Y3F.jpg,0.969827,26.957337,ok
EHG0494837__X48__Y42.jpg,0.967996,26.964602,ok
EHG0494837__X48__Y45.jpg,0.967993,26.400071,ok
EHG0494837__X48__Y48.jpg,0.971686,27.168407,ok
EHG0494842__X3F__Y21.jpg,0.898014,22.988416,ok
EHG0494847__X03__Y24.jpg,0.954808,24.045837,ok
EHG0494847__X03__Y27.jpg,0.950159,26.076580,ok
EHG0494847__X03__Y2A.jpg,0.961329,27.266339,ok
EHG0494847__X06__Y15.jpg,0.965715,23.616059,ok
EHG0494847__X06__Y18.jpg,0.973567,27.014070,ok
EHG0494847__X18__Y09.jpg,0.927273,24.392933,ok
EHG0494847__X2A__Y45.jpg,0.963586,24.751514,ok
EHG0494847__X2D__Y09.jpg,0.962149,25.965981,ok
EHG0494847__X2D__Y45.jpg,0.951406,25.522989,ok
EHG0494847__X42__Y2D.jpg,0.974685,24.546952,ok
EHG0494847__X42__Y30.jpg,0.967262,25.703323,ok
EHG0494848__X03__Y1B.jpg,0.928930,24.266676,ok
EHG0494848__X03__Y30.jpg,0.939636,25.904835,ok
EHG0494848__X18__Y42.jpg,0.935165,23.755816,ok
EHG0494848__X1B__Y45.jpg,0.959876,24.898095,ok
EHG0494848__X3C__Y21.jpg,0.909129,23.020414,ok
EHG0494877__X06__Y12.jpg,0.968952,25.982850,ok
EHG0494877__X15__Y3C.jpg,0.964207,24.784114,ok
EHG0494877__X18__Y39.jpg,0.846803,22.530741,ok
EHG0494877__X18__Y3C.jpg,0.961573,26.892147,ok
EHG0494877__X1B__Y39.jpg,0.851481,22.474950,ok
EHG0494877__X1B__Y3C.jpg,0.900746,24.020509,ok
EHG0494878__X12__Y09.jpg,0.963763,23.526980,ok
EHG0494878__X18__Y3C.jpg,0.944047,23.274831,ok
EHG0494878__X18__Y3F.jpg,0.978722,28.890388,ok
EHG0494878__X1B__Y3F.jpg,0.942696,23.697005,ok
EHG0494878__X27__Y3F.jpg,0.968532,23.739003,ok
EHG0494878__X2A__Y3F.jpg,0.949586,23.845848,ok
